placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,jueves,viernes,sábado,domingo,lunes,martes,miércoles,imgUrl,isClaimed,latitude,longitude,query,timestamp
"https://www.google.com/maps/place/Pachuco+Restaurante/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae100126678f:0xc23f9d4079881991!8m2!3d20.6758864!4d-103.3704787?hl=es",Pachuco Restaurante,"4,6",755,Restaurante mexicano,Acogedor · Informal · Grupos,"C. Morelos 1743, Ladrón de Guevara, Lafayette, 44600 Guadalajara, Jal., México","       MJGH+9R Guadalajara, Jalisco, México     ",       facebook.com     ,       +52 33 2153 7071     ,14:00–22:30,14:00–22:30,14:00–22:30,13:00–18:00,14:00–22:30,Cerrado,14:00–22:30,https://lh5.googleusercontent.com/p/AF1QipPJApMI2GjTD3q4-qPqn7cytOzesiCFqxkQsKfw=w408-h306-k-no,true,20.675937500000003,-103.37043750000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:32:56.855Z
"https://www.google.com/maps/place/La+Trattoria+De+Guadalajara/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae76e73e9fd9:0x12420ac2dd51f031!8m2!3d20.6662666!4d-103.3908162?hl=es",La Trattoria De Guadalajara,"4,7",4776,Restaurante italiano,Acogedor · Informal · Ideal para niños,"Av Niños Héroes 3051, Jardines del Bosque, 44520 Guadalajara, Jal., México","       MJ85+GM Guadalajara, Jalisco, México     ",       latrattoria.com.mx     ,       +52 33 3122 4425     ,13:00–24:00,13:00–24:00,13:00–24:00,13:00–21:00,13:00–24:00,13:00–24:00,13:00–24:00,https://lh5.googleusercontent.com/p/AF1QipNzPgaXwkOokqIe68NcxSoTOP3EAlV-gyLB05sf=w408-h306-k-no,false,20.666312500000004,-103.39081250000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:32:59.431Z
"https://www.google.com/maps/place/Brick+SteakHouse/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428af50a4141421:0x2d8098c21b038b22!8m2!3d20.6976048!4d-103.3733841?hl=es",Brick SteakHouse,"4,7",278,Restaurante,Acogedor · Informal · Ideal para niños,"Av. de las Américas 1254, Country Club, 44610 Guadalajara, Jal., México","       MJXG+2J Guadalajara, Jalisco, México     ",       bricksteakhouse.com.mx     ,       +52 33 2471 7068     ,13:00–20:00,13:00–20:00,13:00–20:00,13:00–19:00,13:00–20:00,13:00–20:00,13:00–20:00,https://lh5.googleusercontent.com/p/AF1QipOTRwxiDGk69WZq6HmzqY3jUQmnjanjsJ5DR18H=w493-h240-k-no,true,20.697562500000004,-103.37343750000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:03.035Z
"https://www.google.com/maps/place/Restaurante+Casa+Luna/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428b3b37b860369:0xd5281b84908c06c7!8m2!3d20.6392441!4d-103.3140185?hl=es",Restaurante Casa Luna,"4,6",3763,Restaurante mexicano,Se sirve comida hasta tarde · Terraza · Acogedor,"Calle Independencia 211, Centro, 45500 San Pedro Tlaquepaque, Jal., México","       JMQP+M9 San Pedro Tlaquepaque, Jalisco, México     ",       facebook.com     ,       +52 33 1592 2061     ,8:00–23:30,8:00–1:00,8:00–1:00,8:00–23:30,8:00–23:30,8:00–23:30,8:00–23:30,,true,20.63918749999999,-103.3140625,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:05.988Z
"https://www.google.com/maps/place/Al+Malek/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae7195db214b:0xb9c4b1f788d9312!8m2!3d20.6730956!4d-103.3890526?hl=es",Al Malek,"4,7",811,Restaurante,Se sirve comida hasta tarde · Acogedor · Informal,"Av. Adolfo López Mateos Sur 152, Vallarta, 44110 Guadalajara, Jal., México","       MJF6+69 Guadalajara, Jalisco, México     ",       business.google.com     ,       +52 33 2261 5019     ,13:00–1:00,13:00–1:00,13:00–1:00,Cerrado,13:00–1:00,13:00–1:00,13:00–1:00,https://lh5.googleusercontent.com/p/AF1QipOw-Ii0l2kGCG7y_ll21rF9YXy5D47rQ5kWFA-W=w493-h240-k-no,false,20.6730625,-103.38906250000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:08.148Z
"https://www.google.com/maps/place/Restaurante+Asador+Santa+Anita/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x842f54bc4b99662b:0x406ca37293c42299!8m2!3d20.560777!4d-103.448671?hl=es",Restaurante Asador Santa Anita,"4,5",791,Restaurante,Se sirve comida hasta tarde · Buenos cócteles · Acogedor,"Av. Camino Real a Colima 545, 45600 Santa Anita, Jal., México","       HH62+8G Santa Anita, Jalisco, México     ",       facebook.com     ,       +52 33 3958 5772     ,13:00–23:00,13:00–24:00,13:00–24:00,13:00–23:00,13:00–23:00,13:00–23:00,13:00–23:00,,true,20.560812499999997,-103.4486875,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:11.170Z
"https://www.google.com/maps/place/Osteria+10/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae0565e2f1eb:0xd11aa98fefd85035!8m2!3d20.673839!4d-103.3696199?hl=es",Osteria 10,"4,7",948,Restaurante italiano,Acogedor · Informal · Grupos,"Calle Manuel López Cotilla 1498-A, Col Americana, Americana, 44160 Guadalajara, Jal., México","       MJFJ+G5 Guadalajara, Jalisco, México     ",       osteria10.com     ,       +52 33 3616 5358     ,14:00–23:30,14:00–23:30,14:00–23:30,14:00–18:00,Cerrado,14:00–23:30,14:00–23:30,https://lh5.googleusercontent.com/p/AF1QipOFYMfRYvCx3WKbnr0GhrY3tm045KYWtgOWb8RV=w408-h307-k-no,true,20.673812499999997,-103.3695625,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:14.134Z
"https://www.google.com/maps/place/Chulada+Restaurante./@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae02d059dfdf:0x54775afa0a97fadb!8m2!3d20.6753407!4d-103.3698804?hl=es",Chulada Restaurante.,"4,6",285,Restaurante,Desayuno · Terraza · Acogedor,"Calle Pedro Moreno #1567, Col Americana, Americana, 44160 Guadalajara, Jal., México","       MJGJ+42 Guadalajara, Jalisco, México     ",       facebook.com     ,       +52 33 3825 6204     ,13:00–23:00,13:00–23:00,9:00–23:00,9:00–20:00,9:00–22:00,13:00–22:00,13:00–22:00,,true,20.675312500000004,-103.3699375,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:16.966Z
"https://www.google.com/maps/place/I+Latina/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae7074f57365:0xcf92794bbbb5931f!8m2!3d20.6719904!4d-103.3923189?hl=es",I Latina,"4,7",1269,Bar restaurante,Se sirve comida hasta tarde · Acogedor · Informal,"Av Inglaterra 3128, Vallarta Poniente, 44110 Guadalajara, Jal., México","       MJC5+Q3 Guadalajara, Jalisco, México     ",       i-latina.mx     ,       +52 33 3647 7774     ,19:00–1:00,19:00–1:00,19:00–1:00,13:30–18:00,Cerrado,19:00–1:00,19:00–1:00,https://lh5.googleusercontent.com/p/AF1QipPBsHS7vy9GWtG5D4YktpvDxkNlDAQ6VeLvFjTH=w426-h240-k-no,false,20.6719375,-103.39231250000002,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:22.401Z
"https://www.google.com/maps/place/El+Sacromonte/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae04b1fd7119:0x4f6325943477dafc!8m2!3d20.6757368!4d-103.3660848?hl=es",El Sacromonte,"4,6",1222,Restaurante mexicano,,"Calle Pedro Moreno 1398, Col Americana, Americana, 44160 Guadalajara, Jal., México","       MJGM+7H Guadalajara, Jalisco, México     ",       sacromonte.com.mx     ,       +52 33 3825 5447     ,13:30–23:00,13:30–23:00,13:30–23:00,13:30–18:00,13:30–23:00,13:30–23:00,13:30–23:00,,true,20.67568750000001,-103.36606250000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:25.537Z
"https://www.google.com/maps/place/Cava+Central/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae0e7dd0de99:0xc716b66201baad74!8m2!3d20.6723617!4d-103.3756741?hl=es",Cava Central,"4,8",221,Restaurante,,"Av. de la Paz 2336, Col Americana, Lafayette, 44130 Guadalajara, Jal., México","       MJCF+WP Guadalajara, Jalisco, México     ",       instagram.com     ,       +52 33 1592 9020     ,13:00–22:00,13:00–22:00,13:00–22:00,13:00–18:00,13:00–22:00,13:00–22:00,13:00–22:00,https://lh5.googleusercontent.com/p/AF1QipOjqW_Xxz9EoOrif1GG7-ZJhy7wrMyNpAxrJ3on=w493-h240-k-no,true,20.672312500000004,-103.37568750000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:31.969Z
"https://www.google.com/maps/place/Los+Arcos/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428af0fb26c526f:0x15d45962fef6f66e!8m2!3d20.7213327!4d-103.4141824?hl=es",Los Arcos,"4,7",1405,Bar restaurante,Terraza · Acogedor · Informal,"Av. Acueducto 6050, Lomas del Bosque, 45118 Zapopan, Jal., México","       PHCP+G8 Zapopan, Jalisco, México     ",       restaurantlosarcos.com     ,       +52 33 3611 1009     ,11:00–20:00,11:00–20:00,11:00–20:00,11:00–20:00,11:00–20:00,11:00–20:00,11:00–20:00,,false,20.721312499999996,-103.41418750000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:41.051Z
"https://www.google.com/maps/place/Boca+del+Cielo/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae1b2a14e37f:0xbbc0f537e39e6809!8m2!3d20.6761587!4d-103.3674155?hl=es",Boca del Cielo,"4,5",3374,Restaurante,Buenos cócteles · Acogedor · Informal,"C. Morelos 1548, Ladrón de Guevara, Ladron De Guevara, 44600 Guadalajara, Jal., México","       MJGM+F2 Guadalajara, Jalisco, México     ",       bocadelcielogdl.com     ,       +52 33 3825 8899     ,12:00–18:30,12:00–18:30,12:00–18:30,12:00–18:30,Cerrado,12:00–18:30,12:00–18:30,https://lh5.googleusercontent.com/p/AF1QipNAnSVCDl8-nIV6lRSW_6BG6Q0atpuL1PZrkOk=w408-h306-k-no,false,20.67618750000001,-103.36743750000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:44.376Z
"https://www.google.com/maps/place/El+Campestre+Restaurante-Bar/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428af4228391c35:0xdefa76e0d84ee718!8m2!3d20.6889064!4d-103.3716614?hl=es",El Campestre Restaurante-Bar,"4,8",64,Restaurante,Acogedor · Informal · Ideal para niños,"Alfredo R. Plascencia 746, Ladrón de Guevara, Santa Teresita, 44656 Guadalajara, Jal., México","       MJQH+H8 Guadalajara, Jalisco, México     ",,       +52 33 2599 3941     ,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNhZuPzNp-IcLeuCRydIFLqdHkRlbWHB2P-IQak=w426-h240-k-no,true,20.688937499999994,-103.37168750000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:46.994Z
"https://www.google.com/maps/place/Trattoria+da+Fabio,+Av+Providencia+2857,+Providencia,+44639+Guadalajara,+Jal.,+M%C3%A9xico/@20.6595249,-103.3894282,11z/data=!4m6!1m3!2m2!1srestaurantes!6e5!3m1!1s0x8428af5283e03f75:0x19a1a4cdc8818357?hl=es",Trattoria da Fabio,"4,8",180,Restaurante,Bufé libre · Buenos cócteles · Acogedor,"Av Providencia 2857, Providencia, 44639 Guadalajara, Jal., México","       MJX8+R4 Guadalajara, Jalisco, México     ",       dafabiotrattoria.com     ,       +52 33 2469 4064     ,13:30–23:00,13:30–24:00,13:30–24:00,13:30–19:00,13:30–23:00,13:30–23:00,13:30–23:00,,true,20.6995625,-103.38468750000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:49.830Z
"https://www.google.com/maps/place/El+Italiano/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae65e28f58bd:0x477341a81fa6f106!8m2!3d20.6806334!4d-103.3946668?hl=es",El Italiano,"4,6",2251,Restaurante italiano,Terraza · Acogedor · Ideal para niños,"Diagonal Golfo de Cortés 4134, Monraz, 44670 Guadalajara, Jal., México","       MJJ4+74 Guadalajara, Jalisco, México     ",       elitaliano.mx     ,       +52 33 3813 1587     ,13:00–24:00,13:00–1:00,13:00–1:00,13:00–24:00,13:00–24:00,13:00–24:00,13:00–24:00,,true,20.680687500000005,-103.39468750000002,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:52.228Z
"https://www.google.com/maps/place/Portobello/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae3e6746d0c3:0x14f55a3909ba917d!8m2!3d20.6888889!4d-103.3775?hl=es",Portobello,"4,6",298,Restaurante italiano,Acogedor · Informal · Ideal para niños,"Av Adolfo López Mateos Nte 826, Ladrón de Guevara, Ladron De Guevara, 44600 Guadalajara, Jal., México","       MJQF+H2 Guadalajara, Jalisco, México     ",,       +52 33 3854 5458     ,13:00–22:00,13:00–22:00,13:00–22:00,13:30–18:00,Cerrado,13:00–22:00,13:00–22:00,https://lh5.googleusercontent.com/p/AF1QipNpuXyNuodgI5-hAEpD4doPQ5sncmYa3kuJW2sq=w408-h544-k-no,false,20.688937499999994,-103.37743750000001,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:55.651Z
"https://www.google.com/maps/place/Nativo+Taller+Gastron%C3%B3mico/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae372695e5a5:0xefb27b99de1b2658!8m2!3d20.701161!4d-103.376622?hl=es",Nativo Taller Gastronómico,"4,5",614,Restaurante,Se sirve comida hasta tarde · Buenos cócteles · Acogedor,"São Paulo 2377, Providencia, 44630 Guadalajara, Jal., México","       PJ2F+F9 Guadalajara, Jalisco, México     ",       facebook.com     ,       +52 33 3186 1477     ,Cerrado,14:00–3:00,14:00–3:00,14:00–22:00,14:00–1:00,14:00–1:00,14:00–1:00,,true,20.701187500000003,-103.37656250000002,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:33:57.680Z
"https://www.google.com/maps/place/BRUNA/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428ae0d624d2c5f:0x156e518cc38df9e2!8m2!3d20.670985!4d-103.3779618?hl=es",BRUNA,"4,6",1935,Restaurante mexicano,Es obligatorio hacer una reserva · Happy hour de comida · Se sirve comida hasta tarde,"Calle Miguel Lerdo de Tejada 2418, Lafayette, 44150 Guadalajara, Jal., México","       MJCC+9R Guadalajara, Jalisco, México     ",       bruna.com.mx     ,       +52 33 2003 0904     ,12:00–22:00,12:00–22:00,12:00–22:00,12:00–22:00,12:00–22:00,12:00–22:00,12:00–22:00,https://lh5.googleusercontent.com/p/AF1QipNKSwkVUhzYCNtuI6bxlpRTSNmFJ7hdUDUyjOEA=w408-h244-k-no,true,20.670937499999994,-103.37793750000002,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:34:00.072Z
"https://www.google.com/maps/place/Tortas+Ahogadas+Ramiro/@20.6595249,-103.3894282,11z/data=!4m9!1m3!2m2!1srestaurantes!6e5!3m4!1s0x8428b43817837661:0x74fb01fc121088ad!8m2!3d20.6525931!4d-103.2324782?hl=es",Tortas Ahogadas Ramiro,"4,5",116,Restaurante,Solo se aceptan pagos en efectivo · Acogedor · Informal,"cerca de Av. Juárez #606, Rancho de La Cruz, 45410 Tonalá, Jal., México","       MQ39+22 Tonalá, Jalisco, México     ",,       +52 33 1187 2273     ,8:00–18:00,8:00–18:00,8:00–18:00,8:00–18:00,8:00–18:00,8:00–18:00,8:00–18:00,https://lh5.googleusercontent.com/p/AF1QipOYZDp2UOFpFPB-UIIiNg8clFx4EdpJxzOs_1YT=w408-h306-k-no,false,20.652562500000002,-103.2324375,"https://www.google.com/maps/search/restaurantes/@20.659638,-103.3894277,11z/data=!3m1!4b1!4m2!2m1!6e5",2020-06-04T14:34:04.421Z
